ts_code,hold_ratio,top10_d_r
600100.SH,47.74,47.74
600101.SH,39.77,39.77
600103.SH,43.92,43.92
600104.SH,85.67,85.67
600105.SH,34.28,34.28
600106.SH,34.3,34.3
600107.SH,25.770000000000003,25.770000000000003
600108.SH,31.28,31.28
600109.SH,42.37,42.37
600110.SH,16.22,16.22
600111.SH,46.49,46.49
600112.SH,26.100000000000005,26.100000000000005
600113.SH,52.21,52.21
600114.SH,23.939999999999998,23.939999999999998
600115.SH,83.83999999999999,83.83999999999999
600116.SH,59.25,59.25
600117.SH,66.5,66.5
600118.SH,57.849999999999994,57.849999999999994
600119.SH,45.11000000000001,45.11000000000001
600120.SH,64.13000000000001,64.13000000000001
600121.SH,66.61,66.61
600122.SH,40.199999999999996,40.199999999999996
600123.SH,47.64000000000001,47.64000000000001
600125.SH,37.29,37.29
600126.SH,77.08000000000001,77.08000000000001
600127.SH,24.45,24.45
600128.SH,33.709999999999994,33.709999999999994
600129.SH,54.67000000000001,54.67000000000001
600130.SH,22.61,22.61
600131.SH,74.76,74.76
600132.SH,79.3,79.3
600133.SH,39.230000000000004,39.230000000000004
600135.SH,57.84,57.84
600136.SH,41.44,41.44
600137.SH,73.34,73.34
600138.SH,38.150000000000006,38.150000000000006
600139.SH,40.227000000000004,40.227000000000004
600141.SH,55.01,55.01
600143.SH,50.05,50.05
600145.SH,67.39,67.39
600146.SH,11.469999999999999,11.469999999999999
600148.SH,56.269999999999996,56.269999999999996
600149.SH,41.989999999999995,41.989999999999995
600150.SH,44.47,44.47
600151.SH,42.97,42.97
600152.SH,56.23,56.23
600153.SH,47.85,47.85
600155.SH,34.72,34.72
600156.SH,46.38000000000001,46.38000000000001
600157.SH,56.92999999999999,56.92999999999999
600158.SH,27.82,27.82
600159.SH,51.029999999999994,51.029999999999994
600160.SH,52.7,52.7
600161.SH,68.10000000000001,68.10000000000001
600162.SH,71.01,71.01
600163.SH,76.37,76.37
600165.SH,41.13,41.13
600166.SH,43.85999999999999,43.85999999999999
600167.SH,88.20000000000002,88.20000000000002
600168.SH,67.32000000000001,67.32000000000001
600169.SH,40.11,40.11
600170.SH,65.59,65.59
600171.SH,36.3,36.3
600172.SH,23.24,23.24
600173.SH,55.91,55.91
600176.SH,55.41,55.41
600177.SH,60.7,60.7
600178.SH,54.32000000000001,54.32000000000001
600179.SH,76.67,76.67
600180.SH,63.891,63.891
600182.SH,50.769999999999996,50.769999999999996
600183.SH,61.720000000000006,61.720000000000006
600184.SH,71.92,71.92
600185.SH,68.47999999999999,68.47999999999999
600186.SH,36.33,36.33
600187.SH,32.379999999999995,32.379999999999995
600188.SH,88.28999999999999,88.28999999999999
600189.SH,66.32000000000001,66.32000000000001
600190.SH,68.94,68.94
600191.SH,56.51,56.51
600192.SH,44.900000000000006,44.900000000000006
600193.SH,40.989999999999995,40.989999999999995
600195.SH,58.220000000000006,58.220000000000006
600196.SH,67.19000000000001,67.19000000000001
600197.SH,42.0703,42.0703
600198.SH,41.379999999999995,41.379999999999995
600199.SH,47.39,47.39
600200.SH,24.43,24.43
600201.SH,42.31,42.31
600202.SH,42.089999999999996,42.089999999999996
600203.SH,41.35999999999999,41.35999999999999
600206.SH,41.099999999999994,41.099999999999994
600207.SH,70.03,70.03
600208.SH,67.3,67.3
600209.SH,34.94,34.94
600210.SH,34.6,34.6
600211.SH,67.78,67.78
600212.SH,12.93,12.93
600213.SH,53.79,53.79
600215.SH,39.919999999999995,39.919999999999995
600216.SH,50.25000000000001,50.25000000000001
600217.SH,58.34,58.34
600218.SH,37.41,37.41
600219.SH,57.91,57.91
600220.SH,32.519999999999996,32.519999999999996
600221.SH,51.13,51.13
600222.SH,41.81,41.81
600223.SH,64.02000000000001,64.02000000000001
600225.SH,54.25,54.25
600226.SH,50.04,50.04
600227.SH,47.83,47.83
600228.SH,31.15,31.15
600229.SH,63.59,63.59
600230.SH,51.48,51.48
600231.SH,77.14,77.14
600232.SH,53.26,53.26
600233.SH,96.7929,96.7929
600234.SH,25.29,25.29
600235.SH,39.41,39.41
600236.SH,93.35999999999999,93.35999999999999
600237.SH,19.780000000000005,19.780000000000005
600238.SH,53.099999999999994,53.099999999999994
600239.SH,48.51,48.51
600241.SH,64.68,64.68
600242.SH,49.78,49.78
600243.SH,46.4,46.4
600246.SH,74.97,74.97
600247.SH,16.189999999999998,16.189999999999998
600248.SH,72.93,72.93
600249.SH,44.300000000000004,44.300000000000004
600250.SH,58.56,58.56
600251.SH,57.89,57.89
600252.SH,46.379999999999995,46.379999999999995
600255.SH,18.540000000000003,18.540000000000003
600256.SH,58.83999999999999,58.83999999999999
600257.SH,29.189999999999998,29.189999999999998
600258.SH,49.640899999999995,49.640899999999995
600259.SH,56.3,56.3
600260.SH,15.57,15.57
600261.SH,58.28,58.28
600262.SH,67.46000000000001,67.46000000000001
600265.SH,75.98,75.98
600266.SH,50.93,50.93
600267.SH,46.72,46.72
600268.SH,57.08,57.08
600269.SH,56.459999999999994,56.459999999999994
600271.SH,56.47,56.47
600272.SH,32.95,32.95
600273.SH,41.008,41.008
600275.SH,30.509999999999998,30.509999999999998
600276.SH,68.97,68.97
600277.SH,62.959999999999994,62.959999999999994
600278.SH,78.24000000000001,78.24000000000001
600279.SH,68.71,68.71
600280.SH,60.05,60.05
600281.SH,49.91,49.91
600282.SH,56.87,56.87
600283.SH,71.55,71.55
600284.SH,44.42,44.42
600285.SH,39.88,39.88
600287.SH,54.01,54.01
600288.SH,45.73,45.73
600289.SH,40.260000000000005,40.260000000000005
600290.SH,43.3,43.3
600291.SH,57.81999999999999,57.81999999999999
600292.SH,56.32000000000001,56.32000000000001
600293.SH,56.57999999999999,56.57999999999999
600295.SH,64.53999999999999,64.53999999999999
600297.SH,92.38,92.38
600298.SH,54.0,54.0
600299.SH,90.90000000000002,90.90000000000002
600300.SH,44.71,44.71
600301.SH,42.3,42.3
600302.SH,51.0985,51.0985
600303.SH,33.79,33.79
600305.SH,55.85000000000001,55.85000000000001
600306.SH,46.589999999999996,46.589999999999996
600307.SH,56.519999999999996,56.519999999999996
600308.SH,39.07,39.07
600309.SH,64.53,64.53
600310.SH,55.07,55.07
600311.SH,21.63,21.63
600312.SH,53.739999999999995,53.739999999999995
600313.SH,49.05,49.05
600315.SH,66.36999999999999,66.36999999999999
600316.SH,52.33000000000001,52.33000000000001
600317.SH,83.13999999999997,83.13999999999997
600318.SH,50.720000000000006,50.720000000000006
600319.SH,40.31,40.31
600320.SH,53.289,53.289
600321.SH,52.14,52.14
600322.SH,29.950000000000003,29.950000000000003
600323.SH,58.17,58.17
600325.SH,39.7,39.7
600326.SH,33.14,33.14
600327.SH,50.11,50.11
600328.SH,64.75999999999999,64.75999999999999
600329.SH,60.550999999999995,60.550999999999995
600330.SH,32.25,32.25
600331.SH,53.69,53.69
600332.SH,74.06,74.06
600333.SH,61.97,61.97
600335.SH,80.49999999999999,80.49999999999999
600336.SH,52.57,52.57
600337.SH,54.31999999999999,54.31999999999999
600338.SH,57.959999999999994,57.959999999999994
600339.SH,79.75,79.75
600340.SH,54.8639,54.8639
600343.SH,45.61,45.61
600345.SH,49.269999999999996,49.269999999999996
600346.SH,80.22999999999999,80.22999999999999
600348.SH,63.11000000000001,63.11000000000001
600350.SH,90.52999999999999,90.52999999999999
600351.SH,37.91,37.91
600352.SH,37.870000000000005,37.870000000000005
600353.SH,48.4,48.4
600354.SH,34.85,34.85
600355.SH,26.76,26.76
600356.SH,43.74,43.74
600358.SH,48.8,48.8
600359.SH,42.03,42.03
600360.SH,22.32,22.32
600361.SH,59.93000000000001,59.93000000000001
600362.SH,79.89999999999999,79.89999999999999
600363.SH,33.11,33.11
600365.SH,31.490000000000002,31.490000000000002
600366.SH,41.3,41.3
600367.SH,41.36000000000001,41.36000000000001
600368.SH,53.39,53.39
600369.SH,44.29,44.29
600370.SH,86.61,86.61
600371.SH,51.36,51.36
600372.SH,78.23,78.23
600373.SH,71.06,71.06
600375.SH,15.920000000000002,15.920000000000002
600376.SH,72.16000000000001,72.16000000000001
600377.SH,85.89999999999999,85.89999999999999
600378.SH,85.99,85.99
600379.SH,55.78,55.78
600380.SH,61.86,61.86
600381.SH,65.98,65.98
600382.SH,51.06,51.06
600383.SH,66.28,66.28
600385.SH,53.03,53.03
600386.SH,57.9,57.9
600387.SH,32.56,32.56
600388.SH,42.540000000000006,42.540000000000006
600389.SH,65.92,65.92
600390.SH,79.19999999999999,79.19999999999999
600391.SH,39.080000000000005,39.080000000000005
600392.SH,46.65,46.65
600393.SH,66.49000000000001,66.49000000000001
600395.SH,74.28999999999999,74.28999999999999
600396.SH,58.33,58.33
600397.SH,43.83,43.83
600398.SH,86.96,86.96
600399.SH,49.67999999999999,49.67999999999999
600400.SH,76.36,76.36
600403.SH,92.04,92.04
600405.SH,20.470000000000002,20.470000000000002
600406.SH,76.55,76.55
600408.SH,37.29,37.29
600409.SH,52.480000000000004,52.480000000000004
600410.SH,7.37,7.37
600415.SH,68.73,68.73
600416.SH,48.65,48.65
600418.SH,31.33,31.33
600419.SH,39.870000000000005,39.870000000000005
600420.SH,69.71000000000001,69.71000000000001
600421.SH,59.970000000000006,59.970000000000006
600422.SH,46.89,46.89
600423.SH,49.25,49.25
600425.SH,38.44,38.44
600426.SH,53.17999999999999,53.17999999999999
600428.SH,66.07000000000001,66.07000000000001
600429.SH,82.05000000000001,82.05000000000001
600433.SH,40.08,40.08
600435.SH,37.5947,37.5947
600436.SH,71.32,71.32
600438.SH,60.839999999999996,60.839999999999996
600439.SH,44.989999999999995,44.989999999999995
600444.SH,60.71,60.71
600446.SH,46.14,46.14
600448.SH,16.7,16.7
600449.SH,51.97,51.97
600452.SH,60.839999999999996,60.839999999999996
600455.SH,35.44,35.44
600456.SH,61.92999999999999,61.92999999999999
600458.SH,53.17,53.17
600459.SH,50.64,50.64
600460.SH,50.18,50.18
600461.SH,65.9868,65.9868
600462.SH,28.89,28.89
600463.SH,68.76,68.76
600466.SH,66.68,66.68
600467.SH,43.25,43.25
600468.SH,66.05,66.05
600469.SH,54.8,54.8
600470.SH,35.949999999999996,35.949999999999996
600475.SH,76.44,76.44
600476.SH,47.61,47.61
600477.SH,52.33,52.33
600478.SH,30.61,30.61
600479.SH,38.6,38.6
600480.SH,54.22,54.22
600481.SH,57.78,57.78
600482.SH,74.93,74.93
600483.SH,86.74,86.74
600486.SH,55.120000000000005,55.120000000000005
600487.SH,40.14,40.14
600488.SH,57.02,57.02
600489.SH,50.910000000000004,50.910000000000004
600490.SH,49.33,49.33
600491.SH,59.06999999999999,59.06999999999999
600493.SH,44.27,44.27
600495.SH,32.93,32.93
600496.SH,26.68,26.68
600497.SH,58.959999999999994,58.959999999999994
600498.SH,51.46999999999999,51.46999999999999
600499.SH,41.370000000000005,41.370000000000005
600500.SH,61.53000000000001,61.53000000000001
600501.SH,51.71,51.71
600502.SH,51.91,51.91
600503.SH,16.07,16.07
600505.SH,60.4,60.4
600506.SH,31.56,31.56
600507.SH,58.14000000000001,58.14000000000001
600508.SH,65.44,65.44
600509.SH,55.080000000000005,55.080000000000005
600510.SH,75.15,75.15
600511.SH,64.63,64.63
600512.SH,22.399999999999995,22.399999999999995
600513.SH,40.17999999999999,40.17999999999999
600515.SH,80.46,80.46
600516.SH,45.87000000000001,45.87000000000001
600517.SH,86.67,86.67
600518.SH,55.0,55.0
600519.SH,75.48,75.48
600520.SH,33.32,33.32
600521.SH,42.35,42.35
600522.SH,39.64,39.64
600523.SH,56.8,56.8
600525.SH,35.11,35.11
600526.SH,48.57000000000001,48.57000000000001
600527.SH,29.880000000000003,29.880000000000003
600528.SH,67.83,67.83
600529.SH,39.31,39.31
600530.SH,58.1,58.1
600531.SH,43.519999999999996,43.519999999999996
600532.SH,52.7,52.7
600533.SH,49.349999999999994,49.349999999999994
600535.SH,54.67,54.67
600536.SH,53.58,53.58
600537.SH,38.58999999999999,38.58999999999999
600538.SH,52.63999999999999,52.63999999999999
600539.SH,64.9,64.9
600540.SH,48.120000000000005,48.120000000000005
600543.SH,44.62,44.62
600545.SH,65.23,65.23
600546.SH,71.65,71.65
600547.SH,71.52999999999999,71.52999999999999
600548.SH,91.7317,91.7317
600549.SH,60.91,60.91
600550.SH,66.73,66.73
600551.SH,74.03,74.03
600552.SH,33.47,33.47
600555.SH,41.08,41.08
600556.SH,60.61,60.61
600557.SH,53.96,53.96
600558.SH,39.12,39.12
600559.SH,43.28,43.28
600560.SH,48.56999999999999,48.56999999999999
600561.SH,39.760000000000005,39.760000000000005
600562.SH,66.2,66.2
600563.SH,65.71,65.71
600565.SH,52.089999999999996,52.089999999999996
600566.SH,75.0,75.0
600567.SH,44.089999999999996,44.089999999999996
600568.SH,36.491,36.491
600569.SH,68.95000000000002,68.95000000000002
600570.SH,38.81,38.81
600571.SH,17.78,17.78
600572.SH,33.12,33.12
600573.SH,54.54,54.54
600575.SH,63.269999999999996,63.269999999999996
600576.SH,55.75,55.75
600577.SH,36.39,36.39
600578.SH,88.65,88.65
600579.SH,70.5216,70.5216
600580.SH,54.86,54.86
600581.SH,52.88,52.88
600582.SH,69.97,69.97
600583.SH,76.08,76.08
600584.SH,46.589999999999996,46.589999999999996
600585.SH,75.85,75.85
600586.SH,38.900000000000006,38.900000000000006
600587.SH,57.05000000000002,57.05000000000002
600588.SH,63.77,63.77
600589.SH,48.040000000000006,48.040000000000006
600590.SH,47.27,47.27
600592.SH,52.559999999999995,52.559999999999995
600593.SH,47.69,47.69
600594.SH,35.129999999999995,35.129999999999995
600595.SH,60.71,60.71
600596.SH,31.280000000000005,31.280000000000005
600597.SH,63.81999999999999,63.81999999999999
600598.SH,70.84,70.84
600599.SH,56.95,56.95
600600.SH,85.71000000000001,85.71000000000001
600601.SH,22.129999999999995,22.129999999999995
600602.SH,39.64,39.64
600603.SH,56.38,56.38
600604.SH,45.08,45.08
600605.SH,62.48,62.48
600606.SH,85.06,85.06
600608.SH,30.28,30.28
600609.SH,43.400000000000006,43.400000000000006
600610.SH,39.739999999999995,39.739999999999995
600611.SH,35.92,35.92
600612.SH,56.09,56.09
600613.SH,56.919999999999995,56.919999999999995
600615.SH,48.68000000000001,48.68000000000001
600616.SH,40.02,40.02
600617.SH,67.19,67.19
600618.SH,50.03000000000001,50.03000000000001
600619.SH,54.83,54.83
600620.SH,60.29,60.29
600621.SH,53.269999999999996,53.269999999999996
600622.SH,54.86,54.86
600623.SH,69.69999999999999,69.69999999999999
600624.SH,28.849999999999998,28.849999999999998
600626.SH,41.82000000000001,41.82000000000001
600628.SH,64.19,64.19
600629.SH,72.25999999999999,72.25999999999999
600630.SH,34.68999999999999,34.68999999999999
600633.SH,61.63,61.63
600634.SH,32.9,32.9
600635.SH,42.43,42.43
600636.SH,50.150000000000006,50.150000000000006
600637.SH,59.370000000000005,59.370000000000005
600638.SH,64.28,64.28
600639.SH,61.58,61.58
600640.SH,74.30999999999999,74.30999999999999
600641.SH,54.350699999999996,54.350699999999996
600642.SH,73.43,73.43
600643.SH,56.040000000000006,56.040000000000006
600644.SH,66.80999999999999,66.80999999999999
600645.SH,41.129999999999995,41.129999999999995
600647.SH,55.769999999999996,55.769999999999996
600648.SH,63.410000000000004,63.410000000000004
600649.SH,52.81,52.81
600650.SH,43.49,43.49
600651.SH,65.35,65.35
600652.SH,42.44,42.44
600653.SH,30.009999999999998,30.009999999999998
600654.SH,48.529999999999994,48.529999999999994
600655.SH,66.13,66.13
600657.SH,81.22,81.22
600658.SH,52.75,52.75
600660.SH,54.33,54.33
600661.SH,41.3836,41.3836
600662.SH,51.31,51.31
600663.SH,65.85,65.85
600664.SH,56.76,56.76
600665.SH,65.88000000000001,65.88000000000001
600666.SH,47.709999999999994,47.709999999999994
600667.SH,35.09,35.09
600668.SH,22.279999999999998,22.279999999999998
600671.SH,56.86,56.86
600673.SH,61.900000000000006,61.900000000000006
600674.SH,80.24000000000001,80.24000000000001
600675.SH,84.84,84.84
600676.SH,54.94,54.94
600678.SH,29.62,29.62
600679.SH,43.36000000000001,43.36000000000001
600681.SH,74.68,74.68
600682.SH,63.23,63.23
600683.SH,65.77,65.77
600684.SH,41.61,41.61
600685.SH,81.72999999999999,81.72999999999999
600686.SH,65.68,65.68
600687.SH,67.02,67.02
600688.SH,88.6498,88.6498
600689.SH,33.42,33.42
600690.SH,59.75,59.75
600691.SH,53.63000000000001,53.63000000000001
600692.SH,38.22,38.22
600693.SH,67.35,67.35
600694.SH,47.76,47.76
600695.SH,31.520000000000003,31.520000000000003
600696.SH,62.96,62.96
600697.SH,34.51,34.51
600698.SH,40.519999999999996,40.519999999999996
600699.SH,59.05,59.05
600702.SH,45.53,45.53
600703.SH,48.22,48.22
600704.SH,43.709999999999994,43.709999999999994
600705.SH,57.220000000000006,57.220000000000006
600706.SH,61.18,61.18
600707.SH,83.49000000000001,83.49000000000001
600708.SH,61.55,61.55
600710.SH,61.650000000000006,61.650000000000006
600711.SH,42.08,42.08
600712.SH,43.150000000000006,43.150000000000006
600713.SH,50.02,50.02
600714.SH,67.12,67.12
600715.SH,63.15,63.15
600716.SH,57.72,57.72
600717.SH,61.32000000000001,61.32000000000001
600718.SH,41.2047,41.2047
600719.SH,45.459999999999994,45.459999999999994
600720.SH,40.0,40.0
600721.SH,29.88,29.88
600722.SH,57.94999999999999,57.94999999999999
600723.SH,58.32,58.32
600724.SH,79.97999999999999,79.97999999999999
600725.SH,47.87,47.87
600726.SH,48.143499999999996,48.143499999999996
600727.SH,34.24,34.24
600728.SH,34.04,34.04
600729.SH,65.24,65.24
600730.SH,25.53,25.53
600731.SH,40.42000000000001,40.42000000000001
600732.SH,59.84,59.84
600733.SH,64.37,64.37
600734.SH,55.37,55.37
600735.SH,55.2,55.2
600736.SH,51.419999999999995,51.419999999999995
600737.SH,63.47,63.47
600738.SH,61.66,61.66
600739.SH,45.12,45.12
600740.SH,72.82,72.82
600741.SH,72.13,72.13
600742.SH,49.28,49.28
600743.SH,69.32,69.32
600744.SH,69.84,69.84
600745.SH,42.3,42.3
600746.SH,88.35,88.35
600748.SH,68.32000000000001,68.32000000000001
600749.SH,66.96000000000001,66.96000000000001
600750.SH,52.940000000000005,52.940000000000005
600751.SH,43.760000000000005,43.760000000000005
600753.SH,56.69,56.69
600754.SH,50.32,50.32
600755.SH,36.71,36.71
600756.SH,26.979999999999997,26.979999999999997
600757.SH,62.25000000000001,62.25000000000001
600758.SH,61.6,61.6
600759.SH,48.43,48.43
600760.SH,80.89,80.89
600761.SH,54.44,54.44
600763.SH,53.449999999999996,53.449999999999996
600764.SH,83.33,83.33
600765.SH,52.72,52.72
600766.SH,38.17,38.17
600767.SH,32.879999999999995,32.879999999999995
600768.SH,44.4,44.4
600769.SH,32.74999999999999,32.74999999999999
600770.SH,48.59,48.59
600771.SH,21.44,21.44
600773.SH,55.07000000000001,55.07000000000001
600774.SH,81.12,81.12
600775.SH,65.01,65.01
600776.SH,48.099999999999994,48.099999999999994
600777.SH,41.22,41.22
600778.SH,40.839999999999996,40.839999999999996
600779.SH,78.92,78.92
600780.SH,71.11000000000001,71.11000000000001
600781.SH,56.015100000000004,56.015100000000004
600782.SH,64.93,64.93
600783.SH,71.41,71.41
600784.SH,35.97,35.97
600785.SH,83.37,83.37
600787.SH,69.28,69.28
600789.SH,28.540000000000003,28.540000000000003
600790.SH,49.089999999999996,49.089999999999996
600791.SH,49.46,49.46
600792.SH,73.05999999999999,73.05999999999999
600793.SH,66.7,66.7
600794.SH,38.95,38.95
600795.SH,62.019999999999996,62.019999999999996
600796.SH,38.559999999999995,38.559999999999995
600797.SH,26.33,26.33
600798.SH,53.53,53.53
600800.SH,58.660000000000004,58.660000000000004
600801.SH,66.69000000000001,66.69000000000001
600802.SH,35.550000000000004,35.550000000000004
600803.SH,68.34,68.34
600804.SH,28.939999999999998,28.939999999999998
600805.SH,53.04,53.04
600807.SH,25.7271,25.7271
600808.SH,74.50999999999999,74.50999999999999
600809.SH,68.31,68.31
600810.SH,65.17,65.17
600811.SH,46.57,46.57
600812.SH,67.52000000000001,67.52000000000001
600814.SH,71.06,71.06
600815.SH,69.84,69.84
600816.SH,68.09,68.09
600817.SH,43.81,43.81
600818.SH,48.75,48.75
600819.SH,59.47,59.47
600820.SH,53.64,53.64
600821.SH,22.25,22.25
600822.SH,52.760000000000005,52.760000000000005
600823.SH,83.19000000000001,83.19000000000001
600824.SH,41.75,41.75
600825.SH,57.83999999999999,57.83999999999999
600826.SH,63.94,63.94
600827.SH,60.67999999999999,60.67999999999999
600828.SH,88.19,88.19
600829.SH,81.22999999999999,81.22999999999999
600830.SH,42.13,42.13
600831.SH,38.87,38.87
600833.SH,54.540000000000006,54.540000000000006
600834.SH,62.77,62.77
600835.SH,63.940000000000005,63.940000000000005
600836.SH,27.23,27.23
600837.SH,32.69,32.69
600838.SH,32.31,32.31
600839.SH,32.769999999999996,32.769999999999996
600841.SH,52.87,52.87
600843.SH,30.8,30.8
600844.SH,40.75,40.75
600845.SH,56.95000000000001,56.95000000000001
600846.SH,29.240000000000002,29.240000000000002
600847.SH,44.980000000000004,44.980000000000004
600848.SH,74.53999999999999,74.53999999999999
600850.SH,37.1567,37.1567
600851.SH,39.11,39.11
600853.SH,47.11,47.11
600854.SH,44.349999999999994,44.349999999999994
600855.SH,49.69,49.69
600856.SH,43.0612,43.0612
600857.SH,47.71,47.71
600858.SH,58.699999999999996,58.699999999999996
600859.SH,55.33,55.33
600860.SH,73.92999999999999,73.92999999999999
600861.SH,40.96,40.96
600862.SH,53.1773,53.1773
600863.SH,70.55,70.55
600864.SH,69.76,69.76
600865.SH,50.48,50.48
600866.SH,25.18,25.18
600867.SH,45.08,45.08
600868.SH,15.969999999999999,15.969999999999999
600869.SH,65.53999999999999,65.53999999999999
600870.SH,45.029999999999994,45.029999999999994
600871.SH,91.65,91.65
600872.SH,56.58,56.58
600873.SH,50.370000000000005,50.370000000000005
600874.SH,76.31,76.31
600875.SH,71.80000000000001,71.80000000000001
600876.SH,81.69000000000001,81.69000000000001
600877.SH,37.660000000000004,37.660000000000004
600879.SH,34.75,34.75
600880.SH,43.17,43.17
600881.SH,47.65,47.65
600882.SH,44.58,44.58
600883.SH,51.769999999999996,51.769999999999996
600884.SH,54.33999999999999,54.33999999999999
600885.SH,48.72,48.72
600886.SH,73.01,73.01
600887.SH,35.63,35.63
600888.SH,49.93000000000001,49.93000000000001
600889.SH,56.5,56.5
600890.SH,43.01,43.01
600892.SH,64.88000000000001,64.88000000000001
600893.SH,47.58,47.58
600894.SH,63.75,63.75
600895.SH,59.58,59.58
600896.SH,60.64999999999999,60.64999999999999
600897.SH,75.99,75.99
600898.SH,46.89999999999999,46.89999999999999
600900.SH,89.0556,89.0556
600901.SH,65.24000000000001,65.24000000000001
600903.SH,81.92,81.92
600908.SH,34.84,34.84
600909.SH,38.25,38.25
600917.SH,91.05999999999999,91.05999999999999
600918.SH,73.35,73.35
600919.SH,21.56,21.56
600926.SH,67.03999999999999,67.03999999999999
600928.SH,74.35,74.35
600929.SH,76.74,76.74
600933.SH,80.27000000000001,80.27000000000001
600936.SH,51.59,51.59
600939.SH,87.98,87.98
600956.SH,96.41059999999999,96.41059999999999
600958.SH,62.85999999999999,62.85999999999999
600959.SH,56.160000000000004,56.160000000000004
600960.SH,55.64,55.64
600961.SH,50.31000000000001,50.31000000000001
600962.SH,50.34,50.34
600963.SH,55.04,55.04
600965.SH,70.97,70.97
600966.SH,54.55,54.55
600967.SH,70.15,70.15
600968.SH,82.77000000000001,82.77000000000001
600969.SH,33.51,33.51
600970.SH,49.52,49.52
600971.SH,64.95,64.95
600973.SH,56.15,56.15
600975.SH,30.95,30.95
600976.SH,48.24999999999999,48.24999999999999
600977.SH,76.97,76.97
600978.SH,39.06999999999999,39.06999999999999
600979.SH,61.71999999999999,61.71999999999999
600980.SH,42.51,42.51
600981.SH,81.06,81.06
600982.SH,57.97,57.97
600983.SH,79.56,79.56
600984.SH,49.49999999999999,49.49999999999999
600985.SH,88.27999999999999,88.27999999999999
600986.SH,28.0,28.0
600987.SH,70.49000000000001,70.49000000000001
600988.SH,47.39999999999999,47.39999999999999
600989.SH,87.46000000000001,87.46000000000001
600990.SH,56.8,56.8
600992.SH,50.81,50.81
600993.SH,47.9004,47.9004
600995.SH,37.96,37.96
600996.SH,64.59,64.59
600997.SH,71.14,71.14
600998.SH,66.89,66.89
600999.SH,81.02000000000001,81.02000000000001
601000.SH,65.51,65.51
601001.SH,63.870000000000005,63.870000000000005
601002.SH,51.92,51.92
601003.SH,86.28999999999999,86.28999999999999
601005.SH,53.24000000000001,53.24000000000001
601006.SH,81.88,81.88
601007.SH,70.78999999999999,70.78999999999999
601008.SH,54.47,54.47
601009.SH,56.27,56.27
601010.SH,55.06,55.06
601011.SH,41.51,41.51
601012.SH,52.54,52.54
601015.SH,74.80000000000001,74.80000000000001
601016.SH,59.120000000000005,59.120000000000005
601018.SH,80.26,80.26
601019.SH,85.17999999999999,85.17999999999999
601020.SH,51.7973,51.7973
601021.SH,72.34,72.34
601028.SH,59.01,59.01
601038.SH,87.47999999999999,87.47999999999999
601058.SH,42.69,42.69
601066.SH,106.595,106.595
601068.SH,90.99,90.99
601069.SH,69.75999999999999,69.75999999999999
601077.SH,59.0,59.0
601086.SH,75.07,75.07
601088.SH,91.24000000000001,91.24000000000001
601098.SH,82.12,82.12
601099.SH,24.59,24.59
601100.SH,84.8,84.8
601101.SH,63.31,63.31
601106.SH,67.81000000000002,67.81000000000002
601107.SH,139.09,139.09
601108.SH,47.47,47.47
601111.SH,88.10999999999999,88.10999999999999
601113.SH,52.51,52.51
601116.SH,79.28999999999999,79.28999999999999
601117.SH,60.93,60.93
601118.SH,71.73,71.73
601126.SH,66.3665,66.3665
601127.SH,109.75999999999999,109.75999999999999
601128.SH,28.18,28.18
601137.SH,54.309999999999995,54.309999999999995
601138.SH,86.5454,86.5454
601139.SH,87.73,87.73
601155.SH,74.47,74.47
601158.SH,92.54,92.54
601162.SH,55.31999999999999,55.31999999999999
601163.SH,71.17,71.17
601166.SH,48.84,48.84
601168.SH,40.56,40.56
601169.SH,48.26,48.26
601177.SH,58.75999999999999,58.75999999999999
601179.SH,73.3,73.3
601186.SH,77.66000000000001,77.66000000000001
601188.SH,68.68999999999998,68.68999999999998
601198.SH,68.91,68.91
601199.SH,66.38999999999999,66.38999999999999
601200.SH,47.93,47.93
601208.SH,43.1,43.1
601211.SH,62.06999999999999,62.06999999999999
601212.SH,69.25999999999999,69.25999999999999
601216.SH,72.71,72.71
601218.SH,39.970000000000006,39.970000000000006
601222.SH,63.050000000000004,63.050000000000004
601225.SH,80.49999999999999,80.49999999999999
601226.SH,70.46000000000001,70.46000000000001
601228.SH,88.25,88.25
601229.SH,55.029999999999994,55.029999999999994
601231.SH,85.48000000000002,85.48000000000002
601233.SH,59.21,59.21
601236.SH,89.82,89.82
601238.SH,96.28,96.28
601258.SH,29.14,29.14
601288.SH,94.30000000000001,94.30000000000001
601298.SH,93.19999999999999,93.19999999999999
601311.SH,53.510000000000005,53.510000000000005
601318.SH,59.16,59.16
601319.SH,96.45,96.45
601326.SH,80.2,80.2
601328.SH,76.64,76.64
601330.SH,83.42000000000002,83.42000000000002
601333.SH,64.46,64.46
601336.SH,83.25000000000001,83.25000000000001
601339.SH,75.83,75.83
601360.SH,76.44,76.44
601366.SH,33.120000000000005,33.120000000000005
601368.SH,74.61,74.61
601369.SH,73.47000000000001,73.47000000000001
601375.SH,54.06999999999999,54.06999999999999
601377.SH,45.42,45.42
601388.SH,43.86,43.86
601390.SH,74.66,74.66
601398.SH,96.34,96.34
601399.SH,84.76000000000002,84.76000000000002
601456.SH,79.2,79.2
601500.SH,80.27,80.27
601512.SH,90.7,90.7
601515.SH,76.53,76.53
